left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
hir,0.17058025,0.10922004,0.065369144,0.10137975,0.24272253,0.23528631,0.14082313,0.23872828,0.3986228,0.25975713,0.08113615,0.24617845,0.24059157,0.098055266,0.106053926,0.3267476,0.0955231,0.17357805,0.2995655,0.384951
hji,0.25004667,0.5347239,0.25889653,0.12359954,0.18796256,0.25797185,0.2319875,0.29027966,0.14153153,0.40821666,0.19797869,0.10540275,0.16685891,0.38011843,0.07797796,0.21026918,0.14465927,0.20621663,0.17684865,0.13593984
hjt,0.065048836,0.09616566,0.10105439,0.12111001,0.16797027,0.083552934,0.122033656,0.117340714,0.10147475,0.10668837,0.22476709,0.12508807,0.08794025,0.06706362,0.10896635,0.082467474,0.0837782,0.11026752,0.088554636,0.06242872
hkf,0.15482435,0.07862361,0.06392739,0.10019822,0.06457007,0.037085533,0.12883294,0.052007027,0.18813092,0.05163357,0.06283393,0.07450163,0.057744928,0.2055264,0.16766086,0.1258555,0.05777791,0.16110638,0.25027233,0.13823532
hkm,0.17173126,0.2599334,0.0561233,0.21018687,0.05864816,0.12527686,0.2036728,0.04947966,0.04401242,0.15531561,0.1664778,0.21965006,0.11299095,0.14363106,0.13784002,0.20856383,0.12280476,0.120876715,0.15833516,0.17267807
hkv,0.17831898,0.07823296,0.163851,0.16368113,0.19635864,0.123832695,0.106871694,0.116380975,0.14659896,0.25462934,0.11023585,0.14383787,0.1954685,0.13404217,0.18644005,0.16141933,0.10887243,0.36238223,0.06681974,0.26259312
hle,0.08452204,0.1105085,0.053850256,0.078078255,0.11989969,0.1243206,0.054284297,0.066981465,0.066794485,0.05692937,0.08156151,0.089618385,0.055468313,0.04452438,0.09743522,0.08491223,0.07894229,0.083264105,0.076235235,0.12681673
hlf,0.15462205,0.11023536,0.10139934,0.27112293,0.3317477,0.4044199,0.20247294,0.36659813,0.10034187,0.23524307,0.21555763,0.1818329,0.18132204,0.16218564,0.36777973,0.31224525,0.28334138,0.102204815,0.15780535,0.27443767
hmb,0.1399794,0.2585197,0.18340915,0.1292383,0.12627327,0.11014736,0.18103111,0.25530267,0.041461725,0.13742837,0.24414885,0.14471267,0.26132262,0.10413235,0.14263554,0.1947989,0.21691261,0.25358364,0.28552592,0.13356945
hna,0.090315804,0.042459995,0.03840262,0.111593194,0.105193235,0.03287021,0.04360172,0.05234706,0.06862001,0.097238675,0.059648775,0.34066528,0.053200297,0.023437036,0.14188772,0.10605795,0.09079665,0.14654474,0.059055407,0.3142001
hnf,0.06825894,0.0965914,0.08289757,0.124887034,0.11707327,0.39783534,0.05109242,0.13532053,0.048070293,0.15427068,0.40352488,0.14138708,0.28672937,0.13081253,0.08360689,0.056828246,0.045250528,0.08058874,0.20368429,0.15201363
hny,0.06329088,0.08817842,0.06409935,0.08566219,0.027693875,0.22504553,0.05365011,0.12777674,0.09629576,0.110565715,0.07349531,0.19736424,0.3149715,0.03935898,0.118236825,0.07153696,0.0520001,0.07212041,0.10265774,0.09221535
hoe,0.062214203,0.1831769,0.25198215,0.093713716,0.09589348,0.24891242,0.3406178,0.12721264,0.11377837,0.3315607,0.18079191,0.1180912,0.34010398,0.11771581,0.22876178,0.13228497,0.14489076,0.23583406,0.12421816,0.08439621
hoh,0.06582597,0.06108843,0.101043686,0.09909469,0.129455,0.118003964,0.10903549,0.098324195,0.08262767,0.08288776,0.11723825,0.13136399,0.09442796,0.07342616,0.055948313,0.11493303,0.098850146,0.0971311,0.123618454,0.08155821
hok,0.09721023,0.29816857,0.094925135,0.14453748,0.27876848,0.29602572,0.2059936,0.16491903,0.2764231,0.03807985,0.23715268,0.15494871,0.2527543,0.113071114,0.095006645,0.32006717,0.1714027,0.2146587,0.16058975,0.10618526
hpu,0.13775507,0.18487507,0.10486232,0.11963108,0.17438798,0.19986762,0.15595245,0.09104778,0.15359005,0.20457956,0.20331408,0.18857816,0.2311112,0.14949092,0.15515317,0.1481134,0.14398365,0.1254468,0.14211777,0.12549281
hpz,0.057094116,0.10486528,0.06455564,0.07443702,0.08442944,0.040186934,0.06919203,0.045377836,0.10756438,0.08491957,0.092221595,0.06490429,0.08235442,0.095856875,0.07685862,0.20871717,0.07833704,0.061989333,0.049249712,0.03270886
hqc,0.07331458,0.10310577,0.10343139,0.13105184,0.10766274,0.14966579,0.05482911,0.08778815,0.064850844,0.12497654,0.050666645,0.099290974,0.16379964,0.06758441,0.065855324,0.07365444,0.11982309,0.08144764,0.08178313,0.15428272
hql,0.23717718,0.26088968,0.036865775,0.079511896,0.08760555,0.06572259,0.092007056,0.4085132,0.06264609,0.08482663,0.16507258,0.0972301,0.16895121,0.097622454,0.11495131,0.19127999,0.35691896,0.15095834,0.09883067,0.22543037
hqm,0.16402102,0.20376316,0.097286336,0.040613405,0.14224675,0.14259018,0.11551131,0.08305592,0.13184625,0.08317068,0.13994619,0.1277045,0.13183793,0.14299425,0.15830365,0.069697194,0.1323492,0.18708667,0.106296696,0.0797428
hqp,0.15838592,0.05668883,0.16346495,0.0383617,0.065778896,0.2549851,0.07091449,0.046845738,0.103229776,0.0334219,0.2076803,0.22350185,0.11576155,0.32306075,0.14841133,0.029181082,0.22330585,0.058001533,0.12157889,0.05922722
hqv,0.12848507,0.11646419,0.08087521,0.18918127,0.2610624,0.23587582,0.091666594,0.095456704,0.48836192,0.11367711,0.17926072,0.36205804,0.3529945,0.07736011,0.49922866,0.14438033,0.25294566,0.114804626,0.5125552,0.1712578
hrf,0.2544991,0.3005083,0.15687278,0.22305867,0.08675124,0.26260805,0.18998443,0.18953963,0.2003215,0.04108518,0.054561347,0.05095053,0.077492565,0.046879493,0.08268003,0.20068046,0.06685071,0.10490872,0.1287901,0.25259444
hrv,0.16675514,0.09947936,0.17878154,0.11295512,0.10481075,0.12271778,0.17775244,0.10568574,0.05966691,0.09800334,0.069370314,0.09626688,0.10902012,0.061543923,0.09187667,0.38044953,0.14141811,0.119131655,0.15467346,0.111257814
hsb,0.04232236,0.052930802,0.037138194,0.0914573,0.061799087,0.079076216,0.08579758,0.06451997,0.053719107,0.11038209,0.19611627,0.02455522,0.033849034,0.058898494,0.035281565,0.050531536,0.10676078,0.092927866,0.17352252,0.13289417
hst,0.05578758,0.19532342,0.3506266,0.2343017,0.32502127,0.13886194,0.20472309,0.04255167,0.15894024,0.21404472,0.21929544,0.111887164,0.21535257,0.1170017,0.24445185,0.1633901,0.26665184,0.1918731,0.16243736,0.13285747
htc,0.07461186,0.17992736,0.12492871,0.2602243,0.077628896,0.17102888,0.18376185,0.08296334,0.08974765,0.11388852,0.10106674,0.109977394,0.12708633,0.19643396,0.19082418,0.15236562,0.1034016,0.17581002,0.122265585,0.18500051
htf,0.08275385,0.13972612,0.06394646,0.119404964,0.20754945,0.09058633,0.17041743,0.15019728,0.11887853,0.106029466,0.12833852,0.15059546,0.16312191,0.0905664,0.12315528,0.09913549,0.08418037,0.07564265,0.11720706,0.12962182
huf,0.15393685,0.16176642,0.1419937,0.1659205,0.078723,0.1520549,0.08462138,0.306012,0.1052361,0.052099433,0.07723424,0.1197934,0.067242235,0.14369246,0.18346938,0.05693727,0.04098972,0.2702623,0.07881574,0.122830726
hul,0.16200301,0.09403123,0.16723378,0.14727756,0.11276105,0.38993928,0.3194434,0.1344851,0.40741527,0.13637193,0.16041511,0.09734171,0.32485074,0.31394467,0.5332,0.36249918,0.34491035,0.13989861,0.21375945,0.13095579
hvd,0.12931114,0.08904144,0.11176559,0.19428933,0.2070359,0.26519886,0.059573263,0.315959,0.12215155,0.1258328,0.27397186,0.3454134,0.25488472,0.22285764,0.11631814,0.14742059,0.23202528,0.12532976,0.15868412,0.34466368
hwh,0.11460755,0.062493164,0.070328034,0.05261214,0.121077925,0.05820751,0.078961715,0.10482719,0.12903324,0.11788409,0.100746825,0.1027755,0.1462178,0.06437807,0.10532463,0.097486086,0.16465063,0.11656277,0.03779617,0.080866285
hwt,0.31568936,0.113593385,0.2552869,0.1926549,0.037960883,0.14851391,0.2917448,0.1588385,0.22923528,0.05144774,0.06667489,0.2852809,0.21909197,0.0339971,0.18922816,0.33904585,0.05765811,0.104598045,0.36983588,0.22928302
hwz,0.06749177,0.13735476,0.08208469,0.30021656,0.066670306,0.03846342,0.08330844,0.09815516,0.05306035,0.18202636,0.11973643,0.042790662,0.07794506,0.08422387,0.09388621,0.09384702,0.07704414,0.07258594,0.45436215,0.11753533
hxd,0.39738312,0.19670036,0.15035461,0.15859868,0.31667903,0.17787108,0.26729247,0.30966973,0.15321368,0.24387251,0.09168598,0.24360906,0.17758131,0.18200521,0.2802507,0.12872091,0.21838915,0.35847494,0.22783415,0.1620261
hxh,0.06693144,0.19991282,0.16635057,0.052007146,0.036521643,0.20088287,0.093102634,0.11640735,0.07411051,0.22560391,0.118206285,0.09487882,0.050766017,0.09850032,0.045276616,0.055259947,0.04521789,0.06227691,0.09870599,0.10527168
hyc,0.15781051,0.07037266,0.082852535,0.08873686,0.08816319,0.1244447,0.13842776,0.08209822,0.06593246,0.10390577,0.13586318,0.1429281,0.10943021,0.10018341,0.08250938,0.17293105,0.083418384,0.12011175,0.10387634,0.05658505
hyi,0.2345809,0.11467658,0.21771705,0.09172178,0.19293626,0.16066037,0.13961312,0.19528951,0.21660498,0.1061891,0.10722521,0.07374839,0.21096775,0.15629771,0.22629306,0.12808391,0.14937714,0.1243808,0.11513524,0.064961486
hzm,0.091093436,0.30257487,0.18593392,0.3565053,0.17438209,0.1303092,0.07613122,0.33247912,0.3372359,0.090579495,0.25474146,0.051490523,0.2122321,0.093649745,0.10476726,0.09961137,0.07183458,0.1101948,0.14190982,0.34950644
hzp,0.13846305,0.14855817,0.20180395,0.22707449,0.25750974,0.25915354,0.26659226,0.06509138,0.19128433,0.1269996,0.15891829,0.0816759,0.29161054,0.09090291,0.17948832,0.06478456,0.14118002,0.10429427,0.09647651,0.21500556
iac,0.07158746,0.2385514,0.10568784,0.0581298,0.08215592,0.07460898,0.13109413,0.07015388,0.12502635,0.082575426,0.13679102,0.09962042,0.07970905,0.07286294,0.12406044,0.10193874,0.17217669,0.09765147,0.11892045,0.21814278
iad,0.12291473,0.26890433,0.3445205,0.05638811,0.06700721,0.38615054,0.07901164,0.47089314,0.101344086,0.41295218,0.113049656,0.26696268,0.280473,0.077159286,0.071709715,0.33667397,0.13068622,0.13951674,0.17904985,0.27752972
iaq,0.10516609,0.43222472,0.18872456,0.07386323,0.45059875,0.091525465,0.1456077,0.37568495,0.03096084,0.427463,0.20102958,0.5087495,0.1421838,0.16626239,0.17638628,0.12612318,0.3082025,0.07497893,0.09747402,0.050665326
iav,0.20193985,0.29957798,0.21005243,0.0949582,0.113732256,0.2640941,0.20725262,0.059829902,0.14629126,0.2746916,0.32223272,0.31858426,0.13924327,0.25248963,0.30663612,0.061515868,0.061871693,0.096515395,0.12846768,0.23020959
ibf,0.27136075,0.14491953,0.32787973,0.0776985,0.2786973,0.22342212,0.100227386,0.1469639,0.06328978,0.12816507,0.0572652,0.15937792,0.23300862,0.1094369,0.10912052,0.09603439,0.11687732,0.35552454,0.052798398,0.10847906
ibk,0.21725038,0.10780543,0.31507087,0.17120315,0.17129947,0.101986855,0.09017667,0.21339856,0.46886584,0.25412732,0.23093961,0.36830196,0.07578957,0.11449346,0.49055365,0.11353795,0.17497368,0.33030635,0.40940943,0.4471033
ibp,0.105144866,0.16317786,0.0830446,0.21806043,0.19793797,0.18779984,0.14942001,0.09562934,0.09486358,0.15213703,0.19033343,0.25469863,0.15948121,0.07543069,0.29683983,0.15076816,0.13706978,0.052407943,0.13831398,0.19612709
icd,0.06719796,0.31487927,0.38502583,0.37710962,0.05680707,0.13111079,0.061827835,0.102481954,0.23762399,0.05650649,0.20832872,0.17842944,0.04956846,0.10679066,0.2800124,0.12640086,0.118161134,0.23083954,0.02827045,0.25153273
icg,0.085825324,0.1780068,0.1719543,0.13948372,0.17203712,0.14882211,0.1423036,0.2553355,0.08480315,0.15380992,0.054600764,0.21722281,0.07589754,0.12960649,0.17519888,0.05013065,0.13248077,0.17620021,0.34162357,0.0877132
ics,0.12005136,0.12221654,0.0568662,0.17880169,0.124171,0.11115581,0.046704676,0.08374084,0.15781963,0.0687364,0.21786958,0.09010036,0.36269253,0.18046294,0.19678271,0.07154889,0.067833394,0.17880279,0.16136941,0.09749037
icy,0.20307216,0.06746217,0.12562732,0.16730368,0.07489257,0.15038475,0.23629208,0.27508768,0.16755286,0.3265074,0.17240024,0.20428039,0.10249087,0.07278503,0.03331459,0.22100195,0.074533224,0.25725392,0.03987492,0.11891485
idg,0.061930075,0.21774705,0.2567274,0.4517492,0.14896517,0.24577138,0.22144069,0.41991618,0.10716364,0.079747394,0.13269424,0.19072303,0.16901188,0.1368265,0.08142142,0.034694068,0.24189822,0.19344112,0.2525372,0.2383167
ids,0.1484888,0.13119796,0.076793045,0.11722231,0.13104877,0.12187891,0.07404822,0.15059644,0.109201856,0.14144598,0.14162448,0.07591813,0.15524656,0.2192282,0.15449613,0.12348187,0.07384622,0.12084362,0.10515433,0.13822703
idx,0.12612936,0.06985672,0.10355165,0.113822624,0.16921788,0.10540162,0.19700289,0.2167089,0.08663202,0.09337669,0.18225983,0.07309276,0.072725154,0.09335502,0.11909171,0.113077775,0.10049007,0.11420727,0.18608022,0.06694874
ieg,0.13815391,0.12277035,0.10121223,0.09449409,0.116997205,0.09401462,0.10552597,0.12168698,0.090966515,0.099642605,0.13118896,0.13165413,0.10801037,0.12538677,0.07156724,0.085561715,0.1529997,0.17307033,0.1869101,0.1466428
iep,0.055165842,0.07305212,0.030916918,0.046544082,0.06676432,0.065772004,0.11857264,0.18753883,0.097436905,0.05184617,0.14203997,0.06521557,0.03638359,0.08437441,0.3039586,0.05994188,0.09995876,0.14184098,0.06553556,0.07332081
iez,0.17068586,0.18397312,0.07496641,0.117813244,0.1408033,0.17266262,0.260203,0.21405995,0.121420264,0.11502491,0.116614945,0.14467336,0.21959856,0.10423924,0.15485132,0.14087023,0.20484379,0.055346563,0.1728806,0.18746471
ifb,0.016607717,0.016954096,0.021557104,0.11533979,0.016447216,0.02847856,0.024896998,0.015553679,0.032754406,0.19745815,0.038225297,0.022391604,0.008760123,0.012640588,0.05235555,0.014403596,0.022883015,0.021786578,0.023885554,0.0317222
ifj,0.15703271,0.21532796,0.15704805,0.118246056,0.16846755,0.32017022,0.10831126,0.19659588,0.1660827,0.20212507,0.09579231,0.23196357,0.12917113,0.07500186,0.049836867,0.15462299,0.36317506,0.31443375,0.28288725,0.07790431
ifr,0.071282856,0.08207219,0.076154046,0.13854325,0.14841118,0.06882589,0.0683206,0.07849416,0.03632337,0.07120601,0.15365592,0.017825037,0.13949347,0.120028466,0.077830985,0.09842232,0.057948925,0.06694628,0.6021468,0.16834146
ifs,0.35276806,0.18192774,0.201963,0.10454939,0.45058036,0.29071003,0.26954287,0.10689938,0.09819974,0.14623022,0.1368453,0.14713384,0.25132424,0.15656324,0.17802234,0.38449734,0.0995339,0.072945945,0.08562827,0.12712973
ifu,0.38803154,0.07657933,0.07606239,0.11544417,0.1857414,0.3734022,0.026152883,0.06762922,0.2536779,0.21876,0.066422984,0.22729753,0.20390433,0.033297464,0.04646105,0.079081535,0.08286391,0.09584336,0.086094365,0.27438262
igk,0.116285115,0.06930024,0.12840176,0.11205073,0.10306065,0.09868363,0.09938229,0.06204871,0.109540656,0.11023027,0.061906002,0.05027844,0.055518515,0.07381588,0.08492333,0.022121107,0.0981196,0.13208446,0.17742601,0.087540634
igw,0.053296197,0.07476857,0.05907159,0.1037168,0.10284114,0.16679615,0.081571765,0.13740094,0.08355435,0.06698674,0.07851728,0.051595695,0.060131013,0.121925026,0.053557213,0.039020486,0.05103428,0.12707545,0.04737212,0.05177451
ihf,0.08247967,0.04399453,0.05233656,0.10544245,0.041859053,0.13606188,0.048490718,0.096315905,0.10344358,0.1444966,0.1205267,0.13943213,0.07099267,0.10248996,0.1424087,0.0372366,0.10971319,0.16737248,0.14082526,0.15487736
iho,0.16381139,0.032677226,0.109861866,0.118994154,0.17377144,0.12590128,0.059567876,0.118652545,0.15770851,0.20793703,0.1277905,0.09799978,0.09440702,0.10259642,0.116082326,0.14818902,0.14026895,0.08575855,0.11559917,0.07233569
ihp,0.1396231,0.42274973,0.091976814,0.09224135,0.108669564,0.44932166,0.12666468,0.23687635,0.08603338,0.14300698,0.36646175,0.4903569,0.16576563,0.15856707,0.19489768,0.32679725,0.16420574,0.60170203,0.22881775,0.45971468
ihs,0.14285257,0.14212368,0.09887665,0.061210603,0.13521747,0.15211809,0.09778828,0.066581234,0.11570069,0.15945227,0.035554297,0.19064179,0.0781894,0.09844282,0.24637687,0.14243928,0.07654564,0.099314585,0.19317293,0.031576596
ihw,0.15299942,0.18191619,0.10306344,0.1849921,0.06816038,0.17922103,0.13853541,0.17093754,0.35877573,0.072329864,0.090988584,0.09769558,0.0783748,0.20628418,0.08498616,0.2026371,0.11840996,0.18502781,0.17098165,0.10281326
ihx,0.21971916,0.23644681,0.321178,0.19655019,0.24825695,0.09036513,0.22669001,0.042480998,0.24922635,0.15522636,0.19687963,0.11973859,0.287439,0.17554553,0.24395782,0.088903315,0.2505121,0.33515713,0.1187913,0.054423623
iia,0.058330894,0.085011244,0.1308443,0.067717694,0.073223576,0.12607723,0.07214793,0.08285539,0.08597099,0.16183294,0.099778414,0.17100927,0.09052397,0.09604087,0.06447522,0.06485282,0.04914931,0.054284032,0.09767964,0.06260221
iic,0.049811095,0.2665892,0.24295244,0.2897489,0.16279313,0.12748738,0.17742664,0.27925113,0.06782723,0.21314302,0.16044582,0.28330782,0.19089454,0.08985143,0.20421407,0.08755982,0.18147391,0.16547635,0.20625335,0.34099874
iid,0.20497742,0.1678634,0.072707035,0.071331516,0.10778001,0.5498535,0.10061783,0.08464815,0.099116445,0.123947896,0.21433955,0.043960433,0.09239015,0.10367956,0.17266694,0.061321408,0.09532878,0.11976177,0.10462491,0.12965178
iig,0.2619351,0.21205206,0.08916377,0.25278947,0.16790605,0.10955294,0.17036493,0.16721055,0.20937999,0.18771452,0.11806944,0.110193335,0.23424928,0.3174029,0.14619547,0.17565334,0.1158076,0.093525276,0.15282145,0.119433776
iij,0.16377632,0.03377956,0.100363076,0.027945483,0.06542847,0.033109773,0.057167787,0.025572538,0.10449418,0.029287538,0.03002474,0.038177796,0.036276437,0.017629987,0.064031824,0.06856524,0.02640493,0.03578031,0.043699823,0.04035767
iit,0.19304243,0.092891976,0.14889812,0.1368814,0.073979795,0.12659459,0.09692094,0.151952,0.10229768,0.07704848,0.15847458,0.120866224,0.18469283,0.21342719,0.098636,0.21530436,0.114412405,0.1278871,0.15993248,0.104436785
iiw,0.22332905,0.17557108,0.17875941,0.14414841,0.038731053,0.22877435,0.08332291,0.20297186,0.23227367,0.10123587,0.23485345,0.07433152,0.19801505,0.048502605,0.19660425,0.23574053,0.18923625,0.13536419,0.19518663,0.1130265
ijy,0.11083705,0.081349626,0.054111477,0.12904224,0.12462597,0.11278718,0.18288454,0.10779213,0.13239045,0.07437385,0.12163436,0.12847875,0.104987085,0.09201214,0.066700004,0.09384544,0.1446087,0.0794866,0.088871285,0.08796963
iks,0.07885006,0.211989,0.15581948,0.26731414,0.05001837,0.063795574,0.20431522,0.11564245,0.10319683,0.21946211,0.16740234,0.098440826,0.23153728,0.119811386,0.09079155,0.18342316,0.20734662,0.13053477,0.09645679,0.089481294
ilf,0.3709504,0.31632888,0.29793364,0.15291455,0.31147295,0.15451938,0.32158953,0.16277544,0.46714747,0.21376622,0.10327465,0.16544469,0.37171683,0.26424477,0.28845572,0.13349105,0.15161616,0.2811453,0.30899343,0.3996695
ili,0.07127463,0.035261933,0.21908708,0.4474266,0.065123156,0.27303657,0.021626752,0.2360105,0.1774391,0.16293252,0.030182064,0.21945953,0.1740425,0.15902996,0.03069606,0.13068973,0.08786481,0.5348586,0.14053036,0.05469051
ilw,0.0918144,0.086692005,0.2931597,0.53614926,0.16704582,0.21484609,0.22508216,0.25982028,0.33375502,0.14598517,0.2801279,0.0935523,0.066100605,0.2121045,0.23003742,0.22776236,0.24976091,0.10815377,0.402076,0.2962368
ime,0.218933,0.1789011,0.16359939,0.13694933,0.089858964,0.16395894,0.061387397,0.195973,0.19228856,0.093116045,0.15282083,0.21160553,0.39260542,0.12696199,0.264108,0.18678452,0.14797649,0.20088434,0.14755307,0.2662565
imr,0.4356119,0.45739138,0.43884778,0.44657755,0.10248455,0.48848763,0.3269875,0.21167858,0.28562945,0.16809645,0.508282,0.54867256,0.34126276,0.17954895,0.31591,0.2988573,0.15943855,0.111053295,0.114953205,0.17775181
imw,0.115906924,0.31848806,0.19468033,0.22587496,0.123547316,0.31908005,0.31908116,0.23403504,0.23318076,0.15576467,0.28309613,0.16553187,0.34559816,0.34172517,0.24624145,0.07453319,0.09083831,0.17150116,0.31311786,0.25430375
ine,0.14030983,0.10982594,0.20916115,0.23238242,0.09669441,0.23713882,0.07759308,0.1644015,0.26383528,0.20720749,0.13362633,0.0720997,0.19661953,0.089579284,0.19929779,0.22604999,0.06499296,0.08995266,0.28823,0.20705119
ing,0.14362891,0.1370157,0.24779429,0.08692624,0.1095701,0.092844576,0.17930932,0.22213727,0.16465227,0.09576782,0.17377019,0.14558797,0.0664168,0.16637579,0.16056679,0.06598266,0.098095894,0.13737997,0.11475593,0.096405804
inm,0.39265987,0.28077188,0.17857839,0.10647513,0.44695014,0.21089488,0.1283037,0.07758732,0.4723362,0.13281466,0.2031609,0.079808004,0.29355457,0.17314172,0.12696823,0.113490924,0.405909,0.2767896,0.13463084,0.13231115
